FIXED TIME,CABLE TV_diff,CABLE TV_diff_lag1,CABLE TV_diff_lag2,CABLE TV_diff_lag3,CABLE TV_diff_lag4,CABLE TV_diff_lag5,MAGAZINES_diff,MAGAZINES_diff_lag1,MAGAZINES_diff_lag2,MAGAZINES_diff_lag3,MAGAZINES_diff_lag4,MAGAZINES_diff_lag5,NAT SPOT RADIO_diff,NAT SPOT RADIO_diff_lag1,NAT SPOT RADIO_diff_lag2,NAT SPOT RADIO_diff_lag3,NAT SPOT RADIO_diff_lag4,NAT SPOT RADIO_diff_lag5,NATL NEWSP_diff,NATL NEWSP_diff_lag1,NATL NEWSP_diff_lag2,NATL NEWSP_diff_lag3,NATL NEWSP_diff_lag4,NATL NEWSP_diff_lag5,NETWORK RADIO_diff,NETWORK RADIO_diff_lag1,NETWORK RADIO_diff_lag2,NETWORK RADIO_diff_lag3,NETWORK RADIO_diff_lag4,NETWORK RADIO_diff_lag5,NETWORK TV_diff,NETWORK TV_diff_lag1,NETWORK TV_diff_lag2,NETWORK TV_diff_lag3,NETWORK TV_diff_lag4,NETWORK TV_diff_lag5,NEWSPAPER_diff,NEWSPAPER_diff_lag1,NEWSPAPER_diff_lag2,NEWSPAPER_diff_lag3,NEWSPAPER_diff_lag4,NEWSPAPER_diff_lag5,OUTDOOR_diff,OUTDOOR_diff_lag1,OUTDOOR_diff_lag2,OUTDOOR_diff_lag3,OUTDOOR_diff_lag4,OUTDOOR_diff_lag5,SPOT TV_diff,SPOT TV_diff_lag1,SPOT TV_diff_lag2,SPOT TV_diff_lag3,SPOT TV_diff_lag4,SPOT TV_diff_lag5,SUNDAY MAGS_diff,SUNDAY MAGS_diff_lag1,SUNDAY MAGS_diff_lag2,SUNDAY MAGS_diff_lag3,SUNDAY MAGS_diff_lag4,SUNDAY MAGS_diff_lag5,SYNDICATION_diff,SYNDICATION_diff_lag1,SYNDICATION_diff_lag2,SYNDICATION_diff_lag3,SYNDICATION_diff_lag4,SYNDICATION_diff_lag5,TOTAL_diff,TOTAL_diff_lag1,TOTAL_diff_lag2,TOTAL_diff_lag3,TOTAL_diff_lag4,TOTAL_diff_lag5,value_diff
2015-07-27,-3.0,-20.2,-32.2,-171.0,-155.29999999999998,131.2,-204.9,-17.299999999999983,222.2,-744.0,744.0,0.0,0.5,0.0,0.0,-3.2,-7.8999999999999995,0.0,0.0,0.0,0.0,0.0,-164.5,10.799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000011,291.09999999999997,-118.19999999999999,-97.50000000000003,37.80000000000001,-286.4,0.0,0.0,0.0,0.0,-29.4,-104.69999999999999,1007.0,0.0,0.0,-616.0999999999998,616.0999999999998,0.0,-5.899999999999999,11.099999999999994,0.7000000000000028,-4.000000000000007,-59.79999999999999,-16.5,0.0,0.0,0.0,0.0,0.0,0.0,463.40000000000003,97.50000000000001,-128.0,-258.59999999999997,33.099999999999966,-282.3,1264.8999999999999,362.20000000000005,-55.5,-1894.2000000000007,1013.8000000000006,-548.0,455.8584764434527
2015-08-03,-0.7,-3.0,-20.2,-32.2,-171.0,-155.29999999999998,266.4,-204.9,-17.299999999999983,222.2,-744.0,744.0,1.4,0.5,0.0,0.0,-3.2,-7.8999999999999995,0.0,0.0,0.0,0.0,0.0,-164.5,0.0,0.0,0.0,0.0,0.0,0.0,-22.19999999999999,7.800000000000011,291.09999999999997,-118.19999999999999,-97.50000000000003,37.80000000000001,0.0,0.0,0.0,0.0,0.0,-29.4,-1007.0,1007.0,0.0,0.0,-616.0999999999998,616.0999999999998,-5.999999999999986,-5.899999999999999,11.099999999999994,0.7000000000000028,-4.000000000000007,-59.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-369.90000000000003,463.40000000000003,97.50000000000001,-128.0,-258.59999999999997,33.099999999999966,-1138.0,1264.8999999999999,362.20000000000005,-55.5,-1894.2000000000007,1013.8000000000006,280.4816889408212
2015-08-10,44.9,-0.7,-3.0,-20.2,-32.2,-171.0,-266.4,266.4,-204.9,-17.299999999999983,222.2,-744.0,0.0,1.4,0.5,0.0,0.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.79999999999995,-22.19999999999999,7.800000000000011,291.09999999999997,-118.19999999999999,-97.50000000000003,84.6,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,1007.0,0.0,0.0,-616.0999999999998,91.0,-5.999999999999986,-5.899999999999999,11.099999999999994,0.7000000000000028,-4.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-246.8,-369.90000000000003,463.40000000000003,97.50000000000001,-128.0,-258.59999999999997,-131.9000000000002,-1138.0,1264.8999999999999,362.20000000000005,-55.5,-1894.2000000000007,-523.8702758060426
2015-08-17,59.6,44.9,-0.7,-3.0,-20.2,-32.2,0.0,-266.4,266.4,-204.9,-17.299999999999983,222.2,0.0,0.0,1.4,0.5,0.0,0.0,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.89999999999998,160.79999999999995,-22.19999999999999,7.800000000000011,291.09999999999997,-118.19999999999999,-61.49999999999999,84.6,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,1007.0,0.0,0.0,88.29999999999998,91.0,-5.999999999999986,-5.899999999999999,11.099999999999994,0.7000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,21.5,-246.8,-369.90000000000003,463.40000000000003,97.50000000000001,-128.0,187.9000000000002,-131.9000000000002,-1138.0,1264.8999999999999,362.20000000000005,-55.5,442.61816962977537
2015-08-24,-87.2,59.6,44.9,-0.7,-3.0,-20.2,0.0,0.0,-266.4,266.4,-204.9,-17.299999999999983,0.0,0.0,0.0,1.4,0.5,0.0,-164.5,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.39999999999998,-105.89999999999998,160.79999999999995,-22.19999999999999,7.800000000000011,291.09999999999997,-12.3,-61.49999999999999,84.6,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,1007.0,0.0,-25.299999999999983,88.29999999999998,91.0,-5.999999999999986,-5.899999999999999,11.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,517.1,21.5,-246.8,-369.90000000000003,463.40000000000003,97.50000000000001,464.30000000000007,187.9000000000002,-131.9000000000002,-1138.0,1264.8999999999999,362.20000000000005,126.14238810652387
2015-08-31,-17.3,-87.2,59.6,44.9,-0.7,-3.0,0.0,0.0,0.0,-266.4,266.4,-204.9,3.3000000000000003,0.0,0.0,0.0,1.4,0.5,-21.6,-164.5,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-526.4,236.39999999999998,-105.89999999999998,160.79999999999995,-22.19999999999999,7.800000000000011,-10.8,-12.3,-61.49999999999999,84.6,0.0,0.0,141.3,0.0,0.0,0.0,-1007.0,1007.0,-150.5,-25.299999999999983,88.29999999999998,91.0,-5.999999999999986,-5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-464.3,517.1,21.5,-246.8,-369.90000000000003,463.40000000000003,-1046.2,464.30000000000007,187.9000000000002,-131.9000000000002,-1138.0,1264.8999999999999,-484.50807268945573
2015-09-07,7.9,-17.3,-87.2,59.6,44.9,-0.7,0.0,0.0,0.0,0.0,-266.4,266.4,0.5999999999999996,3.3000000000000003,0.0,0.0,0.0,1.4,0.0,-21.6,-164.5,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.4,-526.4,236.39999999999998,-105.89999999999998,160.79999999999995,-22.19999999999999,0.0,-10.8,-12.3,-61.49999999999999,84.6,0.0,-141.3,141.3,0.0,0.0,0.0,-1007.0,14.100000000000009,-150.5,-25.299999999999983,88.29999999999998,91.0,-5.999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,154.60000000000002,-464.3,517.1,21.5,-246.8,-369.90000000000003,384.2999999999999,-1046.2,464.30000000000007,187.9000000000002,-131.9000000000002,-1138.0,39.23346733833387
2015-09-14,3.1999999999999993,7.9,-17.3,-87.2,59.6,44.9,0.0,0.0,0.0,0.0,0.0,-266.4,0.0,0.5999999999999996,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,-21.6,-164.5,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.89999999999998,348.4,-526.4,236.39999999999998,-105.89999999999998,160.79999999999995,0.0,0.0,-10.8,-12.3,-61.49999999999999,84.6,0.0,-141.3,141.3,0.0,0.0,0.0,-13.20000000000001,14.100000000000009,-150.5,-25.299999999999983,88.29999999999998,91.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.60000000000002,154.60000000000002,-464.3,517.1,21.5,-246.8,-381.5,384.2999999999999,-1046.2,464.30000000000007,187.9000000000002,-131.9000000000002,-1416.2998398137315
2015-09-21,-11.1,3.1999999999999993,7.9,-17.3,-87.2,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,-21.6,-164.5,186.1,0.0,0.0,0.0,0.0,0.0,0.0,-71.4,-176.89999999999998,348.4,-526.4,236.39999999999998,-105.89999999999998,0.0,0.0,0.0,-10.8,-12.3,-61.49999999999999,0.0,0.0,-141.3,141.3,0.0,0.0,-1.3999999999999844,-13.20000000000001,14.100000000000009,-150.5,-25.299999999999983,88.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-8.499999999999996,-194.60000000000002,154.60000000000002,-464.3,517.1,21.5,-92.39999999999998,-381.5,384.2999999999999,-1046.2,464.30000000000007,187.9000000000002,682.761013769712
2015-09-28,0.0,-11.1,3.1999999999999993,7.9,-17.3,-87.2,0.0,0.0,0.0,0.0,0.0,0.0,-3.3,0.0,0.0,0.5999999999999996,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,-21.6,-164.5,0.0,0.0,0.0,0.0,0.0,0.0,-187.6,-71.4,-176.89999999999998,348.4,-526.4,236.39999999999998,0.0,0.0,0.0,0.0,-10.8,-12.3,564.4,0.0,0.0,-141.3,141.3,0.0,-43.90000000000001,-1.3999999999999844,-13.20000000000001,14.100000000000009,-150.5,-25.299999999999983,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-8.499999999999996,-194.60000000000002,154.60000000000002,-464.3,517.1,303.79999999999995,-92.39999999999998,-381.5,384.2999999999999,-1046.2,464.30000000000007,1234.3712016980571
2015-10-05,0.0,0.0,-11.1,3.1999999999999993,7.9,-17.3,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-3.3,0.0,0.0,0.5999999999999996,3.3000000000000003,71.8,0.0,0.0,0.0,0.0,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.6,-71.4,-176.89999999999998,348.4,-526.4,0.0,0.0,0.0,0.0,0.0,-10.8,-564.4,564.4,0.0,0.0,-141.3,141.3,0.0,-43.90000000000001,-1.3999999999999844,-13.20000000000001,14.100000000000009,-150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-8.499999999999996,-194.60000000000002,154.60000000000002,-464.3,72.99999999999989,303.79999999999995,-92.39999999999998,-381.5,384.2999999999999,-1046.2,-1311.871959042539
2015-10-12,0.0,0.0,0.0,-11.1,3.1999999999999993,7.9,-568.0999999999998,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-3.3,0.0,0.0,0.5999999999999996,214.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.6,-71.4,-176.89999999999998,348.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,-564.4,564.4,0.0,0.0,-141.3,37.7,0.0,-43.90000000000001,-1.3999999999999844,-13.20000000000001,14.100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-8.499999999999996,-194.60000000000002,154.60000000000002,-305.9999999999999,72.99999999999989,303.79999999999995,-92.39999999999998,-381.5,384.2999999999999,291.57280308528425
2015-10-19,0.0,0.0,0.0,0.0,-11.1,3.1999999999999993,0.0,-568.0999999999998,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-3.3,0.0,0.0,-142.9,214.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.6,-71.4,-176.89999999999998,-10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,-564.4,564.4,0.0,0.0,45.7,37.7,0.0,-43.90000000000001,-1.3999999999999844,-13.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-8.499999999999996,-194.60000000000002,-107.59999999999997,-305.9999999999999,72.99999999999989,303.79999999999995,-92.39999999999998,-381.5,-1506.727463230127
2015-10-26,0.0,0.0,0.0,0.0,0.0,-11.1,80.6,0.0,-568.0999999999998,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-3.3,0.0,-71.5,-142.9,214.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.6,-71.4,0.0,-10.4,10.4,0.0,0.0,0.0,851.9,0.0,0.0,-564.4,564.4,0.0,-40.800000000000004,45.7,37.7,0.0,-43.90000000000001,-1.3999999999999844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-8.499999999999996,820.1000000000001,-107.59999999999997,-305.9999999999999,72.99999999999989,303.79999999999995,-92.39999999999998,1083.8767647125424
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,-80.6,80.6,0.0,-568.0999999999998,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-3.3,88.9,-71.5,-142.9,214.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,0.0,0.0,0.0,0.0,-187.6,0.0,0.0,-10.4,10.4,0.0,0.0,-851.9,851.9,0.0,0.0,-564.4,564.4,26.699999999999996,-40.800000000000004,45.7,37.7,0.0,-43.90000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8,-707.4000000000001,820.1000000000001,-107.59999999999997,-305.9999999999999,72.99999999999989,303.79999999999995,-1165.5792620581124
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.6,80.6,0.0,-568.0999999999998,568.0999999999998,0.0,0.0,0.0,0.0,0.0,-2.5,-160.3,88.9,-71.5,-142.9,214.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,462.80000000000007,109.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,10.4,0.0,0.0,-851.9,851.9,0.0,0.0,-564.4,-17.299999999999997,26.699999999999996,-40.800000000000004,45.7,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,316.8000000000002,-707.4000000000001,820.1000000000001,-107.59999999999997,-305.9999999999999,72.99999999999989,-631.0823622926728
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,222.2,0.0,-80.6,80.6,0.0,-568.0999999999998,0.0,0.0,0.0,0.0,0.0,0.0,160.3,-160.3,88.9,-71.5,-142.9,214.0,0.0,0.0,0.0,0.0,0.0,0.0,54.19999999999993,462.80000000000007,109.4,0.0,0.0,0.0,20.8,0.0,0.0,0.0,-10.4,10.4,0.0,0.0,-851.9,851.9,0.0,0.0,-14.100000000000001,-17.299999999999997,26.699999999999996,-40.800000000000004,45.7,37.7,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,31.6,0.0,0.0,0.0,0.0,411.7999999999997,316.8000000000002,-707.4000000000001,820.1000000000001,-107.59999999999997,-305.9999999999999,344.95755166509116
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,-222.2,222.2,0.0,-80.6,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,160.3,-160.3,88.9,-71.5,-142.9,0.0,0.0,0.0,0.0,0.0,0.0,160.60000000000002,54.19999999999993,462.80000000000007,109.4,0.0,0.0,-11.8,20.8,0.0,0.0,0.0,-10.4,0.0,0.0,0.0,-851.9,851.9,0.0,-6.899999999999999,-14.100000000000001,-17.299999999999997,26.699999999999996,-40.800000000000004,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,31.6,0.0,0.0,0.0,-240.5999999999999,411.7999999999997,316.8000000000002,-707.4000000000001,820.1000000000001,-107.59999999999997,2651.8402429732014
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.2,222.2,0.0,-80.6,80.6,0.0,0.0,0.0,0.0,0.0,0.0,142.9,-160.3,160.3,-160.3,88.9,-71.5,0.0,0.0,0.0,0.0,0.0,0.0,-668.8,160.60000000000002,54.19999999999993,462.80000000000007,109.4,0.0,-8.3,-11.8,20.8,0.0,0.0,0.0,680.4999999999999,0.0,0.0,0.0,-851.9,851.9,230.0,-6.899999999999999,-14.100000000000001,-17.299999999999997,26.699999999999996,-40.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,31.6,0.0,0.0,376.4000000000001,-240.5999999999999,411.7999999999997,316.8000000000002,-707.4000000000001,820.1000000000001,-3512.8529844488985
2015-12-07,685.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.2,222.2,0.0,-80.6,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,142.9,-160.3,160.3,-160.3,88.9,0.0,0.0,0.0,0.0,0.0,0.0,745.4,-668.8,160.60000000000002,54.19999999999993,462.80000000000007,109.4,2.0999999999999996,-8.3,-11.8,20.8,0.0,0.0,-680.4999999999999,680.4999999999999,0.0,0.0,0.0,-851.9,-230.5,230.0,-6.899999999999999,-14.100000000000001,-17.299999999999997,26.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,31.6,0.0,378.79999999999995,376.4000000000001,-240.5999999999999,411.7999999999997,316.8000000000002,-707.4000000000001,769.1524274557705
2015-12-14,-470.99999999999994,685.3,0.0,0.0,0.0,0.0,222.2,0.0,0.0,-222.2,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,142.9,-160.3,160.3,-160.3,0.0,0.0,0.0,0.0,0.0,0.0,-294.1999999999998,745.4,-668.8,160.60000000000002,54.19999999999993,462.80000000000007,103.0,2.0999999999999996,-8.3,-11.8,20.8,0.0,0.0,-680.4999999999999,680.4999999999999,0.0,0.0,0.0,-13.7,-230.5,230.0,-6.899999999999999,-14.100000000000001,-17.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,31.6,-453.70000000000005,378.79999999999995,376.4000000000001,-240.5999999999999,411.7999999999997,316.8000000000002,1328.2401716829881
2015-12-21,-188.0,-470.99999999999994,685.3,0.0,0.0,0.0,-222.2,222.2,0.0,0.0,-222.2,222.2,0.0,0.0,0.0,0.0,0.0,0.0,199.3,0.0,-142.9,142.9,-160.3,160.3,0.0,0.0,0.0,0.0,0.0,0.0,-105.2000000000001,-294.1999999999998,745.4,-668.8,160.60000000000002,54.19999999999993,-95.3,103.0,2.0999999999999996,-8.3,-11.8,20.8,0.0,0.0,-680.4999999999999,680.4999999999999,0.0,0.0,114.8,-13.7,-230.5,230.0,-6.899999999999999,-14.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,-296.6,-453.70000000000005,378.79999999999995,376.4000000000001,-240.5999999999999,411.7999999999997,5020.87445259267
2015-12-28,-26.3,-188.0,-470.99999999999994,685.3,0.0,0.0,0.0,-222.2,222.2,0.0,0.0,-222.2,0.0,0.0,0.0,0.0,0.0,0.0,421.8,199.3,0.0,-142.9,142.9,-160.3,0.0,0.0,0.0,0.0,0.0,0.0,1978.8,-105.2000000000001,-294.1999999999998,745.4,-668.8,160.60000000000002,-1.8000000000000007,-95.3,103.0,2.0999999999999996,-8.3,-11.8,797.3,0.0,0.0,-680.4999999999999,680.4999999999999,0.0,352.20000000000005,114.8,-13.7,-230.5,230.0,-6.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3521.9999999999995,-296.6,-453.70000000000005,378.79999999999995,376.4000000000001,-240.5999999999999,1204.0579299423407
2016-01-04,0.0,-26.3,-188.0,-470.99999999999994,685.3,0.0,0.0,0.0,-222.2,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.10000000000002,421.8,199.3,0.0,-142.9,142.9,0.0,0.0,0.0,0.0,0.0,0.0,-1868.0,1978.8,-105.2000000000001,-294.1999999999998,745.4,-668.8,-5.199999999999999,-1.8000000000000007,-95.3,103.0,2.0999999999999996,-8.3,-797.3,797.3,0.0,0.0,-680.4999999999999,680.4999999999999,-315.80000000000007,352.20000000000005,114.8,-13.7,-230.5,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2748.2,3521.9999999999995,-296.6,-453.70000000000005,378.79999999999995,376.4000000000001,-5558.698526623815
2016-01-11,0.0,0.0,-26.3,-188.0,-470.99999999999994,685.3,0.0,0.0,0.0,-222.2,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-859.2,238.10000000000002,421.8,199.3,0.0,-142.9,0.0,0.0,0.0,0.0,0.0,0.0,-362.2,-1868.0,1978.8,-105.2000000000001,-294.1999999999998,745.4,-3.5,-5.199999999999999,-1.8000000000000007,-95.3,103.0,2.0999999999999996,0.0,-797.3,797.3,0.0,0.0,-680.4999999999999,-168.0,-315.80000000000007,352.20000000000005,114.8,-13.7,-230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1392.8999999999996,-2748.2,3521.9999999999995,-296.6,-453.70000000000005,378.79999999999995,-1391.616541545147
2016-01-18,7.2,0.0,0.0,-26.3,-188.0,-470.99999999999994,0.0,0.0,0.0,0.0,-222.2,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-859.2,238.10000000000002,421.8,199.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.60000000000002,-362.2,-1868.0,1978.8,-105.2000000000001,-294.1999999999998,18.1,-3.5,-5.199999999999999,-1.8000000000000007,-95.3,103.0,0.0,0.0,-797.3,797.3,0.0,0.0,0.0,-168.0,-315.80000000000007,352.20000000000005,114.8,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.30000000000001,-1392.8999999999996,-2748.2,3521.9999999999995,-296.6,-453.70000000000005,1882.16333725382
2016-01-25,18.7,7.2,0.0,0.0,-26.3,-188.0,88.2,0.0,0.0,0.0,0.0,-222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-859.2,238.10000000000002,421.8,199.3,0.0,0.0,0.0,0.0,0.0,0.0,201.8,-59.60000000000002,-362.2,-1868.0,1978.8,-105.2000000000001,-18.1,18.1,-3.5,-5.199999999999999,-1.8000000000000007,-95.3,0.0,0.0,0.0,-797.3,797.3,0.0,0.0,0.0,-168.0,-315.80000000000007,352.20000000000005,114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.6,-34.30000000000001,-1392.8999999999996,-2748.2,3521.9999999999995,-296.6,-2981.4495183782674
2016-02-01,-25.9,18.7,7.2,0.0,0.0,-26.3,-88.2,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-859.2,238.10000000000002,421.8,0.0,0.0,0.0,0.0,0.0,0.0,-355.0,201.8,-59.60000000000002,-362.2,-1868.0,1978.8,0.0,-18.1,18.1,-3.5,-5.199999999999999,-1.8000000000000007,1278.8,0.0,0.0,0.0,-797.3,797.3,59.1,0.0,0.0,-168.0,-315.80000000000007,352.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9000000000002,290.6,-34.30000000000001,-1392.8999999999996,-2748.2,3521.9999999999995,-1481.8453753175272
2016-02-08,0.0,-25.9,18.7,7.2,0.0,0.0,384.6,-88.2,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,0.0,0.0,0.0,-859.2,238.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,104.4,-355.0,201.8,-59.60000000000002,-362.2,-1868.0,18.1,0.0,-18.1,18.1,-3.5,-5.199999999999999,-1278.8,1278.8,0.0,0.0,0.0,-797.3,117.5,59.1,0.0,0.0,-168.0,-315.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.5000000000002,868.9000000000002,290.6,-34.30000000000001,-1392.8999999999996,-2748.2,-715.2243829619947
2016-02-15,0.0,0.0,-25.9,18.7,7.2,0.0,-384.6,384.6,-88.2,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,0.0,0.0,0.0,-859.2,0.0,0.0,0.0,0.0,0.0,0.0,283.6,104.4,-355.0,201.8,-59.60000000000002,-362.2,-12.500000000000002,18.1,0.0,-18.1,18.1,-3.5,0.0,-1278.8,1278.8,0.0,0.0,0.0,143.6,117.5,59.1,0.0,0.0,-168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.100000000000023,-511.5000000000002,868.9000000000002,290.6,-34.30000000000001,-1392.8999999999996,996.3403547247581
2016-02-22,0.0,0.0,0.0,-25.9,18.7,7.2,0.0,-384.6,384.6,-88.2,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.100000000001,283.6,104.4,-355.0,201.8,-59.60000000000002,12.500000000000002,-12.500000000000002,18.1,0.0,-18.1,18.1,0.0,0.0,-1278.8,1278.8,0.0,0.0,-257.9,143.6,117.5,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,0.0,0.0,0.0,0.0,0.0,2203.2000000000003,30.100000000000023,-511.5000000000002,868.9000000000002,290.6,-34.30000000000001,647.1501037958333
2016-02-29,3.7,0.0,0.0,0.0,-25.9,18.7,0.0,0.0,-384.6,384.6,-88.2,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1705.6000000000008,2296.100000000001,283.6,104.4,-355.0,201.8,-18.1,12.500000000000002,-12.500000000000002,18.1,0.0,-18.1,1087.2,0.0,0.0,-1278.8,1278.8,0.0,-62.3,-257.9,143.6,117.5,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.5,152.5,0.0,0.0,0.0,0.0,-847.5,2203.2000000000003,30.100000000000023,-511.5000000000002,868.9000000000002,290.6,-550.9836983566092
2016-03-07,10.399999999999999,3.7,0.0,0.0,0.0,-25.9,357.2,0.0,0.0,-384.6,384.6,-88.2,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,0.0,0.0,0.0,142.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.40000000000009,-1705.6000000000008,2296.100000000001,283.6,104.4,-355.0,0.0,-18.1,12.500000000000002,-12.500000000000002,18.1,0.0,-1087.2,1087.2,0.0,0.0,-1278.8,1278.8,0.0,-62.3,-257.9,143.6,117.5,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.5,152.5,0.0,0.0,0.0,-780.1000000000001,-847.5,2203.2000000000003,30.100000000000023,-511.5000000000002,868.9000000000002,-619.363518748476
